applicant_id,age,marital_status,education,employment_type,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,loan_purpose,monthly_debt_obligations,debt_to_income_ratio,default
APP013208,64,Single,High School,Business Owner,0.9,120000.0,6.2,0,69.5,1,1,107561.0,36,Home Improvement,2049.0,0.205,0
APP001121,49,Single,High School,Self-Employed,2.8,120000.0,4.3,0,21.9,1,0,89728.0,48,Personal,3313.0,0.331,0
APP014678,46,Single,High School,Self-Employed,3.2,120000.0,1.2,2,45.4,1,0,97096.0,60,Business,1501.0,0.15,1
APP004683,31,Married,Post Graduate,Self-Employed,10.4,120000.0,2.9,0,73.7,2,0,54100.0,36,Medical,3782.0,0.378,0
APP008794,60,Single,Graduate,Business Owner,6.2,120000.0,1.1,1,19.0,1,0,84874.0,48,Home Improvement,4700.0,0.47,0
APP004708,37,Divorced,High School,Salaried,7.4,120000.0,4.0,1,15.5,2,0,147954.0,24,Home Improvement,1708.0,0.171,0
APP007283,34,Single,Graduate,Salaried,7.4,139738.0,0.3,0,18.1,0,0,179033.0,48,Business,1925.0,0.165,0
APP006570,43,Married,Graduate,Salaried,5.5,120000.0,20.8,1,62.7,1,0,209822.0,48,Auto,541.0,0.054,0
APP003942,59,Single,Graduate,Salaried,,120000.0,3.4,0,,2,1,50000.0,24,Personal,1343.0,0.134,0
APP002738,30,Married,High School,Salaried,9.3,120000.0,4.7,1,37.2,1,0,75066.0,48,Medical,746.0,0.075,0
APP005632,55,Single,Graduate,Salaried,6.6,120000.0,4.9,0,44.7,3,1,137771.0,60,Auto,1434.0,0.143,0
APP012044,51,Single,Graduate,Business Owner,2.6,120000.0,2.8,2,72.3,0,1,113836.0,36,Personal,3519.0,0.352,0
APP010806,55,Married,High School,Salaried,0.2,120000.0,2.6,1,55.2,0,0,50026.0,24,Business,2491.0,0.249,0
APP008541,34,Single,Graduate,Salaried,1.6,120000.0,0.4,0,77.7,1,0,127675.0,36,Auto,645.0,0.064,0
APP004982,34,Married,Post Graduate,Salaried,0.8,120000.0,1.5,1,39.6,1,2,113899.0,36,Education,4495.0,0.45,0
APP014931,30,Single,Graduate,Self-Employed,1.0,120000.0,30.0,0,36.0,2,3,71953.0,24,Home Improvement,3807.0,0.381,0
APP014309,54,Married,Post Graduate,Salaried,5.8,120000.0,9.4,1,20.5,1,1,189451.0,24,Education,2182.0,0.218,0
APP004879,46,Married,Post Graduate,Business Owner,4.3,120000.0,6.5,2,19.7,1,3,168800.0,48,Business,2346.0,0.235,1
APP014501,27,Single,Graduate,Business Owner,1.3,120000.0,0.7,2,55.8,2,0,114129.0,48,Medical,4645.0,0.464,0
APP013538,44,Married,High School,Salaried,1.5,120000.0,2.6,0,50.3,1,3,50000.0,60,Medical,2702.0,0.27,0
APP008822,58,Single,High School,Salaried,2.5,120000.0,2.1,0,7.3,0,0,59498.0,36,Auto,4278.0,0.428,0
APP002518,35,Married,High School,Business Owner,2.2,120000.0,2.5,1,36.5,2,1,142401.0,36,Business,5144.0,0.514,0
APP007190,41,Single,Graduate,Salaried,2.3,120000.0,4.3,2,22.3,1,1,50000.0,60,Education,5041.0,0.504,0
APP002549,52,Married,Graduate,Salaried,2.9,120000.0,5.8,3,59.3,2,0,172841.0,24,Auto,662.0,0.066,0
APP013291,21,Married,High School,Salaried,16.3,120000.0,8.1,0,54.9,0,1,89096.0,36,Personal,3649.0,0.365,0
APP006554,43,Married,Graduate,Business Owner,3.3,120000.0,4.6,0,30.4,2,0,154601.0,48,Home Improvement,5061.0,0.506,0
APP000409,48,Single,Post Graduate,Salaried,4.6,120000.0,0.5,0,64.3,4,3,173703.0,12,Business,4816.0,0.482,1
APP003392,47,Married,Post Graduate,Self-Employed,4.3,135216.0,3.1,0,55.1,0,1,291017.0,48,Auto,2343.0,0.208,0
APP008357,40,Married,Graduate,Self-Employed,6.4,120000.0,2.5,1,56.4,0,1,145052.0,48,Home Improvement,1407.0,0.141,1
APP002292,27,Single,High School,Salaried,1.4,120000.0,4.4,2,17.1,2,0,80966.0,60,Auto,2354.0,0.235,0
APP002337,40,Married,High School,Self-Employed,,120000.0,3.3,0,10.5,2,1,67228.0,36,Personal,1955.0,0.196,0
APP012242,58,Single,Graduate,Salaried,9.4,120000.0,11.6,3,74.8,2,0,128494.0,48,Auto,2321.0,0.232,0
APP007823,38,Single,Graduate,Self-Employed,2.1,120000.0,2.1,0,6.7,3,2,50000.0,60,Personal,4911.0,0.491,0
APP006069,63,Single,Graduate,Salaried,0.6,120000.0,11.4,2,15.9,3,2,152450.0,36,Medical,3155.0,0.316,0
APP010619,45,Married,High School,Salaried,0.6,120000.0,0.1,2,41.0,0,0,126083.0,60,Education,5337.0,0.534,0
APP009280,30,Divorced,High School,Salaried,5.3,120000.0,4.2,0,42.2,2,0,92639.0,36,Auto,4832.0,0.483,0
APP005819,48,Married,Graduate,Business Owner,3.8,120000.0,1.4,2,65.7,0,0,226407.0,60,Medical,3854.0,0.385,1
APP005282,38,Single,High School,Business Owner,0.8,120000.0,8.1,3,25.3,5,0,177510.0,36,Education,3868.0,0.387,1
APP003771,40,Single,Graduate,Business Owner,0.7,120000.0,23.8,1,17.8,1,0,91136.0,60,Business,4316.0,0.432,0
APP007236,23,Single,Post Graduate,Business Owner,10.5,120000.0,5.7,2,75.5,2,3,50000.0,12,Medical,3877.0,0.388,1
APP005964,36,Divorced,Graduate,Salaried,11.4,120000.0,0.3,0,36.8,0,1,145343.0,24,Personal,3698.0,0.37,1
APP005851,28,Married,High School,Self-Employed,0.8,120000.0,6.4,0,69.6,2,1,71073.0,48,Medical,2661.0,0.266,0
APP012583,54,Single,High School,Salaried,2.8,120000.0,8.8,0,63.2,0,1,65495.0,24,Medical,3572.0,0.357,0
APP007471,23,Married,Post Graduate,Salaried,12.0,120000.0,19.1,0,45.7,0,0,82246.0,48,Auto,3470.0,0.347,0
APP005062,44,Single,Graduate,Business Owner,3.2,120000.0,1.0,0,67.9,1,2,192541.0,24,Auto,4706.0,0.471,1
APP011107,32,Married,Graduate,Business Owner,1.3,120000.0,9.7,1,40.9,2,2,182764.0,12,Medical,3484.0,0.348,0
APP002861,44,Divorced,Graduate,Salaried,0.7,120000.0,10.3,2,31.0,0,0,103138.0,36,Auto,3523.0,0.352,1
APP002364,48,Married,Graduate,Self-Employed,13.4,120000.0,7.2,1,70.5,2,1,50000.0,60,Auto,4771.0,0.477,1
APP004625,23,Single,Post Graduate,Self-Employed,3.0,120000.0,17.0,0,56.1,3,1,177215.0,48,Home Improvement,2831.0,0.283,1
APP012074,36,Married,High School,Salaried,1.1,120000.0,6.3,1,17.3,2,1,91247.0,36,Education,2311.0,0.231,0
APP007322,59,Married,Graduate,Self-Employed,5.4,120000.0,0.3,2,69.7,3,1,75253.0,60,Personal,1305.0,0.13,1
APP006065,43,Divorced,Graduate,Business Owner,6.3,123088.0,6.6,1,22.7,1,0,50000.0,48,Home Improvement,3845.0,0.375,1
APP004124,53,Single,High School,Salaried,0.8,120000.0,3.6,0,11.6,1,3,63682.0,36,Personal,5020.0,0.502,0
APP009349,28,Single,Graduate,Salaried,12.1,120000.0,3.9,0,54.8,3,0,142748.0,12,Business,4877.0,0.488,0
APP000275,60,Single,Graduate,Salaried,2.9,120000.0,12.1,0,31.8,1,1,103758.0,48,Education,4092.0,0.409,0
APP009265,62,Married,Graduate,Self-Employed,1.1,120000.0,2.6,1,72.0,2,4,158765.0,24,Education,2879.0,0.288,1
APP007999,53,Single,Post Graduate,Business Owner,14.2,120000.0,2.9,0,48.2,1,2,184450.0,12,Education,3847.0,0.385,0
APP010380,42,Single,Graduate,Self-Employed,6.0,120000.0,3.5,1,20.5,1,5,74048.0,60,Auto,4199.0,0.42,0
APP006277,54,Single,High School,Salaried,3.9,120000.0,2.7,0,38.3,3,0,118381.0,36,Business,3858.0,0.386,0
APP007814,34,Married,High School,Self-Employed,4.4,120000.0,2.0,4,2.4,0,0,174727.0,48,Auto,549.0,0.055,1
APP008868,48,Married,Graduate,Salaried,11.4,120000.0,1.2,2,96.8,2,1,74804.0,48,Medical,3920.0,0.392,1
APP014157,22,Married,High School,Salaried,11.6,120000.0,4.8,3,45.8,0,0,131166.0,36,Education,4159.0,0.416,0
APP006399,62,Single,High School,Self-Employed,1.5,120000.0,7.0,0,74.0,1,0,68451.0,36,Home Improvement,1954.0,0.195,1
APP003383,52,Single,High School,Salaried,2.3,120000.0,3.9,0,70.2,1,1,90286.0,36,Education,1042.0,0.104,0
APP006734,46,Married,High School,Salaried,4.9,120000.0,2.5,0,54.0,3,1,86969.0,48,Auto,2115.0,0.212,0
APP013936,31,Single,Graduate,Salaried,6.2,120000.0,1.7,0,23.0,0,0,50000.0,36,Education,3585.0,0.358,0
APP003705,63,Married,High School,Salaried,4.0,120000.0,0.8,2,20.7,2,2,81940.0,24,Medical,4307.0,0.431,0
APP000586,28,Single,Graduate,Salaried,17.8,120000.0,2.5,0,49.6,0,2,100792.0,36,Auto,502.0,0.05,0
APP000838,35,Single,Graduate,Salaried,6.3,120000.0,3.7,0,33.0,4,1,68871.0,36,Home Improvement,861.0,0.086,0
APP004807,24,Married,Graduate,Business Owner,8.7,120000.0,3.3,0,49.7,2,2,107112.0,24,Medical,4282.0,0.428,0
APP004400,34,Single,Graduate,Business Owner,6.4,120000.0,6.5,2,63.8,0,1,74417.0,24,Business,718.0,0.072,1
APP002616,34,Married,Graduate,Salaried,0.3,120000.0,1.5,0,52.2,0,3,69019.0,36,Home Improvement,4948.0,0.495,1
APP005347,41,Married,High School,Salaried,1.1,120000.0,1.6,2,38.6,2,0,332081.0,60,Medical,4202.0,0.42,0
APP007244,26,Single,Graduate,Self-Employed,0.9,120000.0,6.8,0,50.7,2,0,106661.0,48,Business,5110.0,0.511,1
APP011158,47,Married,Graduate,Salaried,,,,2,,1,0,50000.0,36,Personal,3865.0,0.386,1
APP009630,31,Single,Post Graduate,Salaried,14.3,120000.0,4.6,1,32.6,0,1,189777.0,24,Medical,4291.0,0.429,0
APP001554,63,Married,Graduate,Business Owner,7.3,120000.0,5.5,1,32.3,0,1,121500.0,24,Auto,1158.0,0.116,0
APP000817,21,Married,Graduate,Salaried,0.6,120000.0,6.4,1,32.5,3,0,100449.0,36,Education,1944.0,0.194,0
APP009436,31,Married,Post Graduate,Self-Employed,4.2,120000.0,2.5,0,21.9,3,0,203808.0,12,Personal,1803.0,0.18,1
APP012505,24,Divorced,Post Graduate,Business Owner,1.0,120000.0,5.3,0,17.4,1,0,212496.0,24,Home Improvement,5350.0,0.535,0
APP000303,50,Married,High School,Salaried,2.2,120000.0,18.7,1,41.3,1,1,144502.0,24,Home Improvement,5410.0,0.541,1
APP002620,31,Married,Post Graduate,Business Owner,2.6,120000.0,16.2,0,29.4,1,1,116129.0,36,Auto,1705.0,0.17,0
APP014549,56,Married,Post Graduate,Self-Employed,2.8,120000.0,24.9,0,17.5,1,0,129046.0,48,Education,4957.0,0.496,0
APP008142,50,Single,High School,Salaried,0.6,120000.0,4.0,3,27.6,1,0,286528.0,24,Personal,5463.0,0.546,1
APP010871,34,Married,Graduate,Salaried,4.2,120000.0,5.1,1,36.3,0,1,170553.0,60,Personal,971.0,0.097,0
APP002486,48,Single,High School,Salaried,0.6,120000.0,9.6,1,21.1,0,0,50000.0,48,Home Improvement,3391.0,0.339,0
APP012129,30,Married,Graduate,Salaried,7.2,120000.0,14.2,2,31.8,2,0,204097.0,48,Business,2327.0,0.233,0
APP000567,38,Married,High School,Salaried,4.6,120000.0,30.0,0,53.6,2,1,142530.0,36,Auto,3561.0,0.356,0
APP011355,60,Single,Graduate,Salaried,9.4,120000.0,8.1,0,23.1,2,0,144197.0,60,Personal,4411.0,0.441,0
APP001064,45,Married,Graduate,Salaried,3.0,120000.0,5.6,1,31.5,0,1,115678.0,36,Business,3542.0,0.354,0
APP009065,61,Single,High School,Self-Employed,1.3,120000.0,0.5,1,30.6,0,0,50000.0,12,Education,2313.0,0.231,0
APP002820,58,Single,High School,Salaried,7.8,120000.0,3.8,1,33.5,5,1,199036.0,36,Personal,1954.0,0.195,0
APP011349,48,Married,High School,Business Owner,0.7,120000.0,3.3,1,59.9,2,2,50000.0,48,Business,4078.0,0.408,0
APP000953,64,Married,High School,Salaried,11.3,120000.0,1.3,0,17.1,1,2,80358.0,12,Medical,4443.0,0.444,1
APP000160,48,Single,Graduate,Business Owner,6.6,120000.0,9.5,0,79.3,4,1,76783.0,36,Home Improvement,2991.0,0.299,0
APP013195,23,Single,Graduate,Self-Employed,4.8,120000.0,1.4,0,31.6,2,0,53242.0,36,Home Improvement,4021.0,0.402,0
APP000924,56,Married,Graduate,Salaried,5.0,120000.0,1.1,1,57.6,0,1,63014.0,36,Auto,2912.0,0.291,0
APP010963,54,Married,Graduate,Self-Employed,1.4,120000.0,1.0,0,59.1,0,1,312844.0,12,Education,987.0,0.099,0
APP012348,53,Single,Graduate,Salaried,4.2,120000.0,0.9,0,75.2,3,0,81497.0,60,Education,4842.0,0.484,0
APP007019,43,Single,Graduate,Salaried,2.2,120000.0,2.5,1,62.5,0,1,50000.0,24,Home Improvement,3331.0,0.333,0
APP014223,55,Married,Graduate,Business Owner,1.3,120000.0,7.5,1,8.9,1,2,206507.0,60,Personal,3339.0,0.334,0
APP014856,21,Single,Graduate,Self-Employed,8.2,120000.0,6.9,0,55.7,1,0,50907.0,48,Auto,4686.0,0.469,0
APP012527,61,Single,High School,Self-Employed,5.1,120000.0,28.9,1,34.8,1,2,56802.0,48,Medical,1304.0,0.13,0
APP007900,45,Single,Graduate,Business Owner,5.2,120000.0,10.8,4,16.9,1,0,81126.0,36,Home Improvement,4768.0,0.477,0
APP010168,21,Single,High School,Self-Employed,5.1,120000.0,1.4,0,18.3,1,0,56710.0,24,Personal,4076.0,0.408,0
APP012312,51,Single,Graduate,Business Owner,1.5,120000.0,1.2,0,60.1,1,1,95395.0,24,Medical,5083.0,0.508,0
APP001840,60,Single,Graduate,Salaried,3.9,134496.0,2.6,1,31.0,0,2,50000.0,24,Auto,4728.0,0.422,0
APP012972,63,Single,Post Graduate,Business Owner,3.9,120000.0,5.6,0,87.7,1,1,167136.0,48,Auto,3745.0,0.374,1
APP011928,64,Single,Post Graduate,Salaried,5.6,120000.0,2.6,0,56.2,1,1,146544.0,36,Personal,1850.0,0.185,0
APP010587,49,Married,Graduate,Business Owner,0.9,120000.0,13.8,0,48.3,0,0,138735.0,36,Home Improvement,3925.0,0.392,0
APP009290,33,Single,Post Graduate,Salaried,1.7,120000.0,2.1,0,44.2,1,3,84290.0,36,Medical,562.0,0.056,0
APP011796,32,Married,Post Graduate,Salaried,5.6,120000.0,12.4,1,29.4,1,0,104495.0,24,Education,5006.0,0.501,0
APP002057,35,Married,Post Graduate,Business Owner,0.1,120000.0,21.5,1,13.6,1,1,125461.0,36,Education,1086.0,0.109,0
APP012517,30,Divorced,Post Graduate,Salaried,1.4,120000.0,0.9,1,22.4,1,0,123753.0,24,Auto,2149.0,0.215,0
APP008682,51,Single,Graduate,Salaried,1.0,130010.0,5.1,0,56.6,0,0,99820.0,12,Medical,1740.0,0.161,0
APP003714,53,Single,High School,Salaried,1.2,120000.0,11.2,1,56.2,1,2,76314.0,12,Business,2488.0,0.249,0
APP004926,53,Divorced,Graduate,Business Owner,2.0,120000.0,8.4,0,38.7,2,1,308402.0,36,Auto,3532.0,0.353,1
APP000386,26,Single,Post Graduate,Salaried,9.0,120000.0,16.8,0,16.3,2,0,132328.0,36,Home Improvement,4095.0,0.41,0
APP011681,24,Single,High School,Business Owner,3.5,120000.0,2.8,2,9.2,0,1,88311.0,48,Medical,881.0,0.088,1
APP002284,50,Married,High School,Salaried,0.6,120000.0,0.2,1,49.9,1,0,145298.0,36,Home Improvement,3229.0,0.323,0
APP012304,28,Single,High School,Self-Employed,12.0,120000.0,3.3,2,54.7,1,1,132697.0,48,Personal,1879.0,0.188,1
APP001825,52,Single,Graduate,Salaried,2.2,120000.0,0.9,0,39.9,1,1,163829.0,60,Personal,823.0,0.082,0
APP012558,63,Married,Graduate,Salaried,6.6,120000.0,11.9,0,46.2,1,3,65229.0,24,Business,1752.0,0.175,0
APP005485,41,Single,Post Graduate,Salaried,4.5,120000.0,4.4,2,36.9,0,2,193167.0,36,Auto,1714.0,0.171,0
APP004420,21,Single,Graduate,Self-Employed,9.3,120000.0,0.6,1,23.2,1,0,143440.0,12,Education,3874.0,0.387,0
APP001589,52,Single,Graduate,Salaried,1.9,120000.0,3.2,0,33.5,3,1,146640.0,36,Personal,2452.0,0.245,0
APP002872,62,Married,High School,Self-Employed,1.5,120000.0,2.4,1,22.7,1,2,265208.0,60,Business,3508.0,0.351,1
APP003349,38,Single,Graduate,Salaried,0.3,120000.0,3.1,0,81.9,2,0,245037.0,48,Medical,2352.0,0.235,1
APP009763,27,Single,Graduate,Self-Employed,3.0,120000.0,5.7,0,58.5,0,1,75794.0,36,Medical,2106.0,0.211,1
APP009944,31,Married,Graduate,Self-Employed,10.8,120000.0,6.3,0,9.1,0,0,86133.0,60,Auto,4714.0,0.471,0
APP005401,23,Divorced,Graduate,Salaried,3.7,120000.0,24.2,0,23.4,1,0,50000.0,36,Personal,2544.0,0.254,0
APP009424,30,Single,Post Graduate,Business Owner,0.0,120000.0,1.4,0,26.5,0,0,50897.0,48,Home Improvement,2211.0,0.221,0
APP004090,22,Married,High School,Salaried,4.7,120000.0,4.3,0,38.8,2,0,53926.0,60,Auto,4760.0,0.476,0
APP005889,31,Married,Graduate,Salaried,9.1,120000.0,6.5,1,39.1,1,2,72262.0,24,Personal,4533.0,0.453,0
APP014733,30,Single,Graduate,Business Owner,0.2,120000.0,1.2,1,35.5,3,1,160121.0,48,Medical,2063.0,0.206,0
APP002055,63,Single,Graduate,Salaried,0.2,120000.0,7.3,0,32.5,0,0,88887.0,60,Personal,1851.0,0.185,0
APP003161,39,Married,Graduate,Salaried,1.8,120000.0,0.6,2,37.3,3,1,272963.0,60,Auto,3103.0,0.31,0
APP000964,49,Single,Graduate,Salaried,2.8,120000.0,1.6,1,4.6,0,2,77334.0,36,Education,1924.0,0.192,0
APP012786,35,Married,Post Graduate,Salaried,11.3,120000.0,1.4,1,30.8,0,1,488908.0,24,Home Improvement,1052.0,0.105,0
APP000353,37,Single,High School,Salaried,0.7,120000.0,15.2,1,12.1,2,0,123488.0,48,Auto,1701.0,0.17,0
APP010031,30,Single,Post Graduate,Self-Employed,2.3,120000.0,2.6,2,38.5,1,0,80781.0,24,Business,3206.0,0.321,0
APP012138,28,Single,Graduate,Self-Employed,14.9,120000.0,2.1,0,13.1,1,1,102712.0,36,Home Improvement,3349.0,0.335,0
APP013490,32,Single,Graduate,Self-Employed,1.7,120000.0,0.6,1,19.5,0,0,92448.0,48,Home Improvement,4618.0,0.462,0
APP006587,23,Single,Graduate,Salaried,2.5,120000.0,12.6,0,56.9,0,1,126127.0,36,Medical,1515.0,0.152,0
APP008194,40,Married,Graduate,Business Owner,12.2,120000.0,6.4,1,70.0,5,3,92899.0,36,Home Improvement,3615.0,0.362,1
APP012026,32,Married,Graduate,Business Owner,3.9,120000.0,0.7,2,43.2,1,1,53233.0,36,Business,2468.0,0.247,1
APP012574,28,Single,Graduate,Salaried,4.4,120000.0,1.7,4,34.7,2,2,50000.0,36,Personal,2809.0,0.281,0
APP011801,21,Single,High School,Business Owner,2.7,120000.0,0.5,0,65.3,1,3,146961.0,48,Auto,4344.0,0.434,0
APP008976,37,Single,Graduate,Salaried,2.1,120000.0,12.1,3,53.8,0,0,120647.0,48,Education,4716.0,0.472,0
APP013543,54,Single,Graduate,Salaried,10.0,120000.0,19.0,1,29.5,0,0,60645.0,24,Personal,1623.0,0.162,0
APP013226,62,Married,Graduate,Salaried,3.7,120000.0,3.3,1,41.3,1,0,82689.0,36,Business,2084.0,0.208,0
APP010589,60,Married,Post Graduate,Salaried,12.6,120000.0,0.2,0,47.6,0,0,129350.0,12,Medical,5173.0,0.517,1
APP013520,59,Single,High School,Salaried,2.4,120000.0,10.6,0,8.6,1,0,170938.0,36,Medical,3721.0,0.372,0
APP000069,30,Single,Graduate,Salaried,1.5,120000.0,1.2,2,19.3,3,1,347749.0,24,Personal,1495.0,0.15,1
APP008596,54,Single,Post Graduate,Salaried,13.0,127556.0,0.0,1,31.9,0,2,50000.0,12,Medical,2799.0,0.263,1
APP008117,64,Single,Graduate,Self-Employed,9.3,120000.0,0.9,2,58.2,1,0,110981.0,24,Auto,2241.0,0.224,1
APP011627,21,Married,High School,Self-Employed,20.8,120000.0,5.2,1,35.7,2,0,206720.0,24,Business,3342.0,0.334,1
APP013086,25,Married,Graduate,Self-Employed,15.8,120000.0,10.9,2,61.4,0,0,129078.0,36,Personal,1891.0,0.189,0
APP007195,60,Married,Graduate,Business Owner,11.3,120000.0,2.4,0,61.2,4,1,298999.0,60,Education,4973.0,0.497,0
APP001162,23,Single,Post Graduate,Self-Employed,7.1,120000.0,4.3,1,66.9,1,0,178323.0,36,Auto,573.0,0.057,0
APP000219,42,Married,Graduate,Salaried,7.2,120000.0,17.2,2,31.8,1,0,50000.0,12,Education,1930.0,0.193,0
APP004274,58,Married,Graduate,Salaried,1.4,120000.0,7.4,0,69.3,0,1,180370.0,36,Business,628.0,0.063,0
APP013242,47,Single,Graduate,Self-Employed,0.2,120000.0,1.8,1,54.6,2,1,97264.0,60,Business,4872.0,0.487,0
APP011621,54,Single,High School,Salaried,7.0,120000.0,4.7,3,19.9,4,0,228626.0,60,Business,5499.0,0.55,0
APP010332,58,Single,Graduate,Salaried,4.0,120000.0,2.0,1,53.2,1,0,87021.0,12,Education,3416.0,0.342,0
APP001201,27,Married,Graduate,Self-Employed,5.2,120000.0,11.8,0,11.3,1,0,77069.0,60,Business,4254.0,0.425,0
APP006073,53,Single,Graduate,Self-Employed,0.5,120000.0,14.6,1,63.5,0,0,90151.0,60,Personal,5359.0,0.536,0
APP002916,24,Married,Graduate,Salaried,1.9,120000.0,13.0,1,30.1,1,1,50000.0,36,Personal,1151.0,0.115,0
APP010493,45,Single,High School,Self-Employed,8.2,120000.0,1.5,1,75.6,2,1,248870.0,24,Home Improvement,2883.0,0.288,1
APP001757,31,Single,Post Graduate,Salaried,1.5,120000.0,6.4,2,12.8,1,1,55916.0,12,Business,4432.0,0.443,0
APP003487,46,Married,High School,Salaried,11.4,120000.0,9.5,0,88.5,1,2,93413.0,48,Personal,4629.0,0.463,0
APP006703,56,Single,High School,Salaried,6.4,120000.0,4.5,0,45.0,2,1,108688.0,24,Personal,4614.0,0.461,0
APP009770,52,Single,Graduate,Salaried,0.5,120000.0,0.3,0,18.6,0,0,50000.0,60,Auto,1098.0,0.11,1
APP002720,64,Married,Graduate,Self-Employed,3.2,120000.0,6.0,0,49.2,2,1,62806.0,60,Business,1709.0,0.171,0
APP002242,40,Single,Graduate,Salaried,1.3,120000.0,0.4,0,21.6,1,1,90479.0,48,Medical,3724.0,0.372,0
APP006025,63,Married,High School,Salaried,3.2,120000.0,2.3,0,42.4,3,3,50000.0,48,Home Improvement,3034.0,0.303,0
APP010967,43,Divorced,Graduate,Salaried,1.5,120000.0,14.4,1,23.9,0,1,50000.0,24,Home Improvement,3200.0,0.32,0
APP009700,33,Single,Graduate,Salaried,1.1,120000.0,0.8,0,8.9,0,1,104654.0,48,Medical,4731.0,0.473,0
APP005594,40,Single,Graduate,Business Owner,4.8,120000.0,10.2,0,56.9,2,0,79649.0,36,Personal,3691.0,0.369,0
APP003750,62,Married,Graduate,Self-Employed,1.1,120000.0,1.3,0,23.0,3,1,50000.0,48,Auto,4759.0,0.476,0
APP013831,37,Married,Post Graduate,Salaried,6.0,120000.0,0.2,3,25.6,1,1,135161.0,36,Education,501.0,0.05,1
APP010686,26,Single,Post Graduate,Self-Employed,9.3,120000.0,20.7,0,44.0,0,2,112617.0,48,Auto,1383.0,0.138,1
APP014863,27,Single,Post Graduate,Self-Employed,0.8,120000.0,1.8,0,73.1,1,0,704983.0,24,Personal,545.0,0.054,0
APP000539,39,Single,Post Graduate,Salaried,4.3,120000.0,0.5,0,12.5,3,0,50000.0,48,Home Improvement,4337.0,0.434,0
APP001331,50,Divorced,Graduate,Business Owner,2.5,120000.0,8.0,0,22.5,0,3,68822.0,24,Business,1725.0,0.172,0
APP002304,40,Married,Post Graduate,Salaried,4.3,120000.0,4.6,0,30.3,1,3,256745.0,36,Auto,5477.0,0.548,0
APP010692,25,Single,Post Graduate,Salaried,0.0,144290.0,4.6,1,41.1,0,0,50000.0,36,Home Improvement,654.0,0.054,0
APP001613,49,Single,Graduate,Salaried,5.1,120000.0,6.2,1,22.8,1,0,497088.0,36,Home Improvement,1618.0,0.162,0
APP001489,45,Divorced,High School,Self-Employed,4.1,120000.0,15.7,0,24.8,1,2,137070.0,36,Personal,2420.0,0.242,0
APP010211,34,Single,Post Graduate,Salaried,3.8,120000.0,0.4,1,56.2,0,0,86063.0,60,Personal,1025.0,0.102,0
APP001745,46,Married,Graduate,Self-Employed,2.8,120000.0,1.0,1,64.8,5,0,235818.0,36,Home Improvement,5489.0,0.549,0
APP014114,31,Single,Graduate,Self-Employed,3.6,120000.0,6.2,2,33.9,0,2,159121.0,36,Medical,3456.0,0.346,0
APP013472,22,Married,Graduate,Business Owner,3.5,120000.0,7.4,1,9.3,2,1,50000.0,12,Auto,5292.0,0.529,0
APP014590,32,Single,Graduate,Self-Employed,4.4,120000.0,1.0,1,34.0,1,1,60226.0,36,Business,1088.0,0.109,0
APP012409,38,Single,High School,Business Owner,1.7,120000.0,5.0,1,87.5,3,1,108182.0,36,Business,1845.0,0.184,1
APP014879,35,Single,Graduate,Salaried,0.1,120000.0,0.8,0,32.6,1,2,91705.0,24,Home Improvement,1946.0,0.195,0
APP013237,44,Married,High School,Salaried,5.1,120000.0,2.9,1,36.2,3,3,76829.0,60,Business,3753.0,0.375,0
APP012799,24,Single,Graduate,Salaried,1.3,120000.0,0.6,2,5.4,1,1,171732.0,48,Auto,2619.0,0.262,0
APP001394,57,Single,Graduate,Salaried,7.9,120000.0,9.7,1,47.2,1,0,66878.0,60,Business,5450.0,0.545,0
APP009701,22,Married,Graduate,Salaried,9.1,120000.0,4.1,1,13.9,1,0,99861.0,48,Medical,4684.0,0.468,0
APP009387,27,Married,Graduate,Salaried,5.3,120000.0,3.3,1,52.9,1,2,84605.0,48,Education,3192.0,0.319,0
APP013978,43,Married,High School,Business Owner,0.6,120000.0,0.8,3,50.0,0,1,324762.0,12,Auto,1859.0,0.186,0
APP005406,62,Single,High School,Salaried,0.4,120000.0,13.9,2,61.5,1,3,101638.0,12,Medical,4111.0,0.411,0
APP003646,41,Divorced,Graduate,Salaried,6.6,120000.0,6.8,0,11.8,1,0,64395.0,12,Home Improvement,3865.0,0.386,0
APP005963,63,Divorced,Post Graduate,Salaried,0.3,120000.0,12.9,2,59.5,2,1,50000.0,12,Home Improvement,4655.0,0.466,0
APP003801,31,Married,High School,Self-Employed,2.8,120000.0,0.8,0,25.1,2,0,80679.0,48,Business,3763.0,0.376,1
APP013878,56,Married,Post Graduate,Salaried,3.9,120000.0,7.0,2,21.6,2,2,50000.0,36,Education,915.0,0.092,0
APP012870,59,Married,High School,Salaried,1.0,120000.0,10.7,2,16.9,0,3,88227.0,48,Home Improvement,3616.0,0.362,0
APP012415,59,Married,Graduate,Business Owner,28.7,120000.0,2.0,2,38.9,2,0,123235.0,36,Business,1571.0,0.157,0
APP010124,37,Single,Graduate,Self-Employed,1.9,120000.0,2.6,0,34.9,3,0,111447.0,60,Education,2172.0,0.217,0
APP002813,54,Married,Graduate,Business Owner,8.6,120000.0,9.0,0,55.4,0,2,50000.0,24,Home Improvement,672.0,0.067,0
