age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal
43,11.4,120000.0,2.7,1,20.9,1,1,110868.0,48,857.0,0.086,0.924,2310.0,0,False,True,False,False,True,False,False,True,False,False,False
40,1.2,120000.0,5.7,2,65.8,0,1,50000.0,36,5264.0,0.526,0.417,1389.0,1,False,True,False,False,True,False,False,True,False,False,False
37,22.0,120000.0,27.5,0,25.3,2,0,50285.0,12,3433.0,0.343,0.419,4190.0,0,False,True,False,True,True,False,True,False,False,False,False
60,4.0,173354.0,5.4,0,45.5,1,1,176000.0,24,7771.0,0.538,1.015,7333.0,1,False,True,False,False,True,False,False,False,False,True,False
21,5.1,120000.0,1.4,0,18.3,1,0,56710.0,24,4076.0,0.408,0.473,2363.0,0,False,True,True,False,False,True,False,False,False,False,True
39,2.4,125656.0,2.1,1,11.1,3,1,77760.0,48,1198.0,0.114,0.619,1620.0,0,False,True,False,False,False,True,False,False,True,False,False
64,0.9,120000.0,1.8,2,47.9,1,2,99936.0,36,4767.0,0.477,0.833,2776.0,0,False,True,True,False,False,True,False,False,False,True,False
41,2.4,120000.0,15.6,0,58.1,1,0,130123.0,12,2262.0,0.226,1.084,10844.0,0,False,False,False,False,False,False,False,True,False,False,False
56,5.6,120000.0,1.9,2,50.9,0,2,73720.0,48,1392.0,0.139,0.614,1536.0,0,False,False,False,True,True,False,False,False,False,False,True
44,1.1,120000.0,12.1,1,25.2,1,1,116298.0,48,593.0,0.059,0.969,2423.0,0,False,False,True,False,True,False,False,True,False,False,False
49,3.5,120000.0,4.2,0,38.5,0,1,109758.0,48,844.0,0.084,0.915,2287.0,0,False,False,False,True,False,True,False,False,False,False,False
61,1.9,120000.0,2.7,0,58.0,0,1,166939.0,36,804.0,0.08,1.391,4637.0,0,True,False,False,True,True,False,False,False,False,True,False
49,3.6,120000.0,0.0,1,46.6,0,0,118223.0,36,4428.0,0.443,0.985,3284.0,0,False,False,False,False,False,False,False,False,False,False,False
40,0.6,120000.0,0.7,0,74.8,2,0,110490.0,60,3982.0,0.398,0.921,1842.0,0,False,True,True,False,False,False,False,False,False,False,False
30,14.1,120000.0,2.3,1,35.5,3,0,185514.0,36,1817.0,0.182,1.546,5153.0,0,False,True,False,False,False,False,False,True,False,False,False
64,7.0,120000.0,1.0,1,23.5,3,1,175148.0,24,1088.0,0.109,1.46,7298.0,0,True,False,True,False,False,False,False,False,True,False,False
63,0.4,120000.0,0.3,0,57.5,1,1,78734.0,24,3735.0,0.374,0.656,3281.0,0,True,False,False,True,True,False,False,False,False,False,True
43,0.9,120871.0,1.9,3,5.1,2,1,71882.0,60,4610.0,0.458,0.595,1198.0,1,False,True,False,True,False,False,False,False,False,True,False
29,4.3,120000.0,0.1,0,4.6,2,1,50000.0,24,2847.0,0.285,0.417,2083.0,0,True,False,False,False,True,False,False,True,False,False,False
31,1.4,120000.0,7.6,0,29.9,1,0,165982.0,24,1017.0,0.102,1.383,6916.0,0,True,False,False,True,False,True,False,False,False,False,True
30,9.2,120000.0,5.2,1,53.7,1,1,76330.0,48,1930.0,0.193,0.636,1590.0,0,False,True,True,False,False,True,False,False,False,True,False
37,0.2,120000.0,11.9,0,63.0,3,0,65883.0,36,1275.0,0.128,0.549,1830.0,0,False,True,False,False,True,False,False,False,False,True,False
50,9.4,120000.0,2.1,1,54.3,0,1,87705.0,48,4174.0,0.417,0.731,1827.0,0,True,False,False,False,True,False,True,False,False,False,False
29,1.7,120000.0,9.1,0,40.2,1,1,96493.0,36,3635.0,0.364,0.804,2680.0,0,True,False,True,False,True,False,False,False,True,False,False
29,10.8,120000.0,10.6,0,3.4,4,4,132528.0,48,838.0,0.084,1.104,2761.0,0,False,True,True,False,False,True,True,False,False,False,False
55,10.0,120000.0,1.9,1,55.4,1,0,94887.0,36,1693.0,0.169,0.791,2636.0,0,True,False,False,True,False,True,False,False,False,False,True
28,3.8,120000.0,1.4,3,1.0,3,1,174075.0,24,5146.0,0.515,1.451,7253.0,1,True,False,False,True,True,False,False,False,False,False,False
39,0.3,120000.0,6.6,3,19.2,0,0,116718.0,24,5096.0,0.51,0.973,4863.0,1,False,True,True,False,True,False,False,False,False,False,True
21,1.3,120000.0,20.0,0,13.8,0,2,70862.0,36,870.0,0.087,0.591,1968.0,0,False,True,False,False,False,True,False,False,False,True,False
52,3.0,120000.0,10.9,1,1.8,3,1,50000.0,24,1444.0,0.144,0.417,2083.0,0,False,True,False,False,True,False,False,False,True,False,False
41,3.5,120000.0,0.4,0,38.5,0,1,50000.0,36,3990.0,0.399,0.417,1389.0,0,True,False,True,False,False,False,False,False,True,False,False
49,5.9,120000.0,1.9,1,28.5,4,1,50000.0,24,5087.0,0.509,0.417,2083.0,1,True,False,True,False,True,False,True,False,False,False,False
55,2.1,120000.0,5.2,0,70.8,0,0,145866.0,24,2972.0,0.297,1.216,6078.0,0,True,False,False,True,False,True,False,True,False,False,False
41,2.6,120000.0,3.6,1,14.6,0,0,52978.0,48,1853.0,0.185,0.441,1104.0,0,False,True,False,True,True,False,False,False,True,False,False
54,2.6,120000.0,1.3,2,62.8,0,0,137709.0,60,2324.0,0.232,1.148,2295.0,0,False,True,False,False,True,False,True,False,False,False,False
35,7.6,120000.0,2.1,1,58.2,3,0,218086.0,24,4431.0,0.443,1.817,9087.0,0,False,True,False,False,True,False,False,False,False,True,False
23,12.7,120000.0,5.4,2,30.8,2,2,144483.0,24,3924.0,0.392,1.204,6020.0,0,False,True,True,False,True,False,False,False,False,False,True
24,2.7,120000.0,1.1,1,55.1,1,0,50000.0,12,2681.0,0.268,0.417,4167.0,0,True,False,True,False,False,True,False,True,False,False,False
53,1.8,120000.0,0.5,1,64.6,2,0,128906.0,60,4425.0,0.442,1.074,2148.0,0,False,True,False,True,True,False,False,True,False,False,False
54,7.0,120000.0,9.8,0,45.5,0,0,180378.0,12,3047.0,0.305,1.503,15032.0,0,True,False,False,False,False,True,False,False,True,False,False
38,4.4,120000.0,9.8,0,36.2,2,3,55001.0,36,4986.0,0.499,0.458,1528.0,0,False,True,True,False,True,False,False,True,False,False,False
43,7.6,120000.0,13.0,0,23.2,0,0,72296.0,36,2077.0,0.208,0.602,2008.0,0,True,False,True,False,True,False,False,False,False,False,False
54,8.3,120000.0,17.3,0,58.9,0,0,74638.0,60,5144.0,0.514,0.622,1244.0,1,False,True,True,False,True,False,False,True,False,False,False
31,19.0,120000.0,0.5,1,39.1,1,0,76036.0,48,3955.0,0.396,0.634,1584.0,0,True,False,True,False,True,False,False,False,True,False,False
40,3.8,120000.0,3.2,1,53.9,2,0,126724.0,48,5297.0,0.53,1.056,2640.0,1,False,False,False,False,False,False,False,False,False,False,False
59,13.6,120000.0,4.6,1,19.2,0,1,115683.0,60,2423.0,0.242,0.964,1928.0,0,False,True,False,False,True,False,False,False,False,True,False
40,3.0,120000.0,3.4,3,16.8,1,0,97606.0,48,2831.0,0.283,0.813,2033.0,1,False,True,True,False,True,False,False,False,True,False,False
32,3.1,120000.0,6.9,2,32.4,3,4,99561.0,36,5221.0,0.522,0.83,2766.0,1,False,True,False,False,True,False,False,False,False,False,False
40,0.6,120000.0,17.0,1,13.1,2,5,79560.0,60,1649.0,0.165,0.663,1326.0,0,False,True,False,False,True,False,False,False,False,False,False
29,4.5,120000.0,10.0,2,65.8,0,1,204520.0,36,2526.0,0.253,1.704,5681.0,0,False,False,False,False,True,False,False,False,False,True,False
40,7.3,120000.0,17.8,2,11.1,1,1,64865.0,36,774.0,0.077,0.541,1802.0,0,True,False,True,False,False,True,False,True,False,False,False
46,0.2,120000.0,3.0,1,22.5,1,0,54279.0,36,2644.0,0.264,0.452,1508.0,0,False,True,False,True,True,False,True,False,False,False,False
63,7.6,120000.0,0.5,0,4.9,2,1,127164.0,60,4819.0,0.482,1.06,2119.0,0,False,True,False,False,True,False,False,True,False,False,False
64,11.3,120000.0,1.3,0,17.1,1,2,80358.0,12,4443.0,0.444,0.67,6696.0,0,True,False,True,False,True,False,False,False,False,True,False
26,13.1,120000.0,2.3,1,45.6,0,0,92320.0,24,2815.0,0.282,0.769,3847.0,0,False,False,True,False,False,True,False,False,False,False,False
62,0.1,120000.0,9.7,1,23.8,0,0,50000.0,36,2310.0,0.231,0.417,1389.0,0,False,True,False,True,True,False,False,False,True,False,False
22,7.1,140975.0,9.4,0,40.6,2,1,136306.0,36,4663.0,0.397,0.967,3786.0,0,True,False,False,True,False,True,False,False,False,True,False
27,3.8,120000.0,1.0,1,19.4,2,2,50000.0,36,1471.0,0.147,0.417,1389.0,0,True,False,False,True,False,True,False,False,False,False,False
56,3.3,120000.0,6.2,2,19.5,3,1,153879.0,12,4297.0,0.43,1.282,12823.0,0,True,False,False,False,True,False,False,False,False,True,False
26,3.8,120000.0,0.1,1,9.4,2,1,199158.0,36,1519.0,0.152,1.66,5532.0,0,False,True,False,False,True,False,False,False,False,True,False
61,6.2,120000.0,3.9,0,53.9,2,0,216040.0,60,5290.0,0.529,1.8,3601.0,1,False,True,False,False,False,False,True,False,False,False,False
54,0.1,120000.0,0.3,1,27.0,1,0,116422.0,36,793.0,0.079,0.97,3234.0,0,False,False,False,False,False,True,False,True,False,False,False
39,4.0,120000.0,5.1,1,7.0,1,1,147006.0,60,3540.0,0.354,1.225,2450.0,0,False,True,False,False,True,False,False,False,False,False,True
55,1.0,120000.0,4.6,0,34.7,1,1,62710.0,48,2630.0,0.263,0.523,1306.0,0,True,False,True,False,True,False,False,False,False,False,True
32,3.1,120000.0,1.1,1,41.4,3,3,82973.0,48,2570.0,0.257,0.691,1729.0,0,True,False,False,False,True,False,False,True,False,False,False
62,2.4,120000.0,1.5,1,74.1,2,2,50000.0,36,5213.0,0.521,0.417,1389.0,1,False,True,True,False,False,False,True,False,False,False,False
43,1.0,120000.0,5.4,0,9.3,1,1,196330.0,12,1864.0,0.186,1.636,16361.0,0,False,True,False,False,True,False,True,False,False,False,False
27,4.1,120000.0,3.6,1,44.0,0,0,97635.0,48,1776.0,0.178,0.814,2034.0,0,True,False,False,False,True,False,False,True,False,False,False
34,2.2,120000.0,1.8,2,54.5,3,0,185898.0,36,3275.0,0.328,1.549,5164.0,0,False,True,True,False,True,False,True,False,False,False,False
62,1.1,120000.0,4.6,1,36.5,0,1,66249.0,12,2574.0,0.257,0.552,5521.0,0,False,True,True,False,True,False,False,False,False,False,True
46,1.8,120000.0,0.8,1,15.4,1,0,176374.0,12,5254.0,0.525,1.47,14698.0,1,False,True,False,False,True,False,False,False,False,False,True
54,28.8,120000.0,7.9,1,49.4,0,1,66684.0,36,938.0,0.094,0.556,1852.0,0,True,False,False,False,True,False,True,False,False,False,False
57,10.9,120000.0,1.0,0,39.7,1,1,107379.0,24,4336.0,0.434,0.895,4474.0,0,True,False,True,False,True,False,False,False,False,False,False
41,0.3,120000.0,1.5,1,27.8,2,1,62418.0,48,5253.0,0.525,0.52,1300.0,1,False,True,False,True,True,False,False,False,False,False,False
52,5.0,120000.0,1.0,0,22.0,2,0,75124.0,48,3727.0,0.373,0.626,1565.0,0,True,False,False,False,True,False,True,False,False,False,False
52,2.2,120000.0,14.9,0,39.6,0,0,50000.0,48,3878.0,0.388,0.417,1042.0,0,False,True,True,False,False,False,False,False,False,False,False
46,7.3,120000.0,6.1,1,51.8,2,1,217899.0,48,5178.0,0.518,1.816,4540.0,1,True,False,False,False,False,True,True,False,False,False,False
47,6.2,120000.0,5.3,1,55.0,1,2,235189.0,48,3020.0,0.302,1.96,4900.0,0,False,True,False,True,True,False,True,False,False,False,False
42,0.8,120000.0,1.5,0,15.8,0,1,67060.0,36,4745.0,0.474,0.559,1863.0,0,False,True,False,False,True,False,False,False,False,False,False
23,18.0,120000.0,0.5,3,5.6,4,0,88311.0,12,2978.0,0.298,0.736,7359.0,1,False,False,True,False,True,False,True,False,False,False,False
51,1.5,120061.0,7.7,0,11.5,2,1,151375.0,12,4010.0,0.401,1.261,12615.0,0,False,True,False,False,False,False,True,False,False,False,False
46,11.0,120000.0,10.3,1,63.8,1,1,229331.0,24,3790.0,0.379,1.911,9555.0,0,True,False,False,True,False,False,False,False,False,False,False
42,6.5,120000.0,9.8,0,50.4,2,0,72892.0,24,4781.0,0.478,0.607,3037.0,0,False,True,False,False,True,False,False,False,True,False,False
27,3.8,120000.0,10.7,2,22.6,2,0,569485.0,60,4466.0,0.447,4.746,9491.0,0,True,False,False,False,False,True,False,False,False,True,False
32,3.8,120000.0,6.5,0,9.4,0,1,309858.0,24,4187.0,0.419,2.582,12911.0,0,True,False,False,False,True,False,True,False,False,False,False
26,7.8,120000.0,9.7,1,64.2,1,1,68762.0,60,3448.0,0.345,0.573,1146.0,0,True,False,True,False,True,False,False,False,True,False,False
58,0.8,120000.0,30.0,3,25.5,3,1,50000.0,36,4430.0,0.443,0.417,1389.0,1,True,False,False,False,True,False,False,True,False,False,False
56,1.3,120000.0,24.0,0,32.9,2,1,144376.0,36,2130.0,0.213,1.203,4010.0,0,True,False,False,True,False,False,False,False,False,True,False
57,1.4,194631.0,9.2,1,55.2,1,2,51036.0,36,6863.0,0.423,0.262,1418.0,0,False,True,False,False,True,False,True,False,False,False,False
57,2.3,120000.0,8.1,1,50.3,1,2,287476.0,48,1500.0,0.15,2.396,5989.0,0,True,False,True,False,True,False,False,False,False,True,False
59,4.0,120000.0,4.4,2,78.9,1,1,50000.0,36,4253.0,0.425,0.417,1389.0,1,False,True,False,False,True,False,False,False,False,True,False
55,5.6,120000.0,3.4,1,71.9,1,0,53024.0,60,4826.0,0.483,0.442,884.0,0,True,False,False,False,True,False,False,False,False,True,False
48,1.7,120000.0,3.3,0,19.2,1,0,50000.0,36,1548.0,0.155,0.417,1389.0,0,True,False,True,False,False,False,False,False,True,False,False
46,2.3,120000.0,5.3,1,85.4,0,0,57224.0,36,5324.0,0.532,0.477,1590.0,1,False,False,True,False,True,False,True,False,False,False,False
46,2.0,120000.0,8.2,0,72.8,0,0,137896.0,36,2344.0,0.234,1.149,3830.0,0,True,False,False,True,True,False,False,False,False,True,False
62,4.3,120000.0,14.5,0,49.9,0,1,211320.0,24,2278.0,0.228,1.761,8805.0,0,False,True,False,False,True,False,True,False,False,False,False
42,3.1,120000.0,0.2,0,51.4,0,0,75458.0,60,3099.0,0.31,0.629,1258.0,0,True,False,False,False,True,False,False,False,False,False,True
64,19.0,120000.0,13.5,1,38.2,0,1,77967.0,36,4589.0,0.459,0.65,2166.0,0,True,False,False,True,True,False,False,False,False,True,False
57,2.4,120000.0,1.0,2,34.1,1,1,112960.0,48,700.0,0.07,0.941,2353.0,0,True,False,False,True,True,False,False,False,False,False,False
39,4.6,120000.0,7.1,1,39.5,1,4,50000.0,36,1077.0,0.108,0.417,1389.0,0,False,True,False,False,True,False,False,False,False,True,False
59,1.0,120000.0,4.2,0,41.1,0,0,204670.0,12,5387.0,0.539,1.706,17056.0,1,False,True,False,True,True,False,False,False,False,False,True
23,2.3,120000.0,3.8,1,22.7,1,0,105842.0,24,649.0,0.065,0.882,4410.0,0,False,True,True,False,False,True,False,False,False,False,True
42,13.6,120000.0,6.9,2,49.1,0,2,156447.0,48,4819.0,0.482,1.304,3259.0,0,True,False,False,False,True,False,False,False,True,False,False
39,7.3,120000.0,0.0,2,16.3,1,1,50000.0,36,2181.0,0.218,0.417,1389.0,0,False,True,False,False,True,False,False,False,False,False,False
40,2.7,120000.0,1.0,2,83.4,1,1,63482.0,36,4455.0,0.446,0.529,1763.0,1,True,False,False,True,True,False,False,True,False,False,False
49,2.5,120000.0,2.6,1,75.4,2,1,348250.0,48,3714.0,0.371,2.902,7255.0,1,False,True,False,False,True,False,False,False,False,False,False
57,3.3,120000.0,8.5,2,13.5,1,1,132243.0,60,3632.0,0.363,1.102,2204.0,0,False,True,False,True,False,True,False,False,False,False,False
55,5.3,120000.0,0.5,0,30.7,2,2,98709.0,12,2808.0,0.281,0.823,8226.0,0,True,False,True,False,True,False,False,True,False,False,False
55,1.2,120000.0,4.4,0,65.9,3,1,87148.0,60,4246.0,0.425,0.726,1452.0,0,False,True,False,False,True,False,True,False,False,False,False
55,19.7,120000.0,3.5,1,39.4,1,2,50000.0,36,4214.0,0.421,0.417,1389.0,0,False,True,False,True,False,True,False,False,False,False,True
47,4.0,120000.0,11.9,1,28.8,1,1,249980.0,36,548.0,0.055,2.083,6944.0,0,False,True,False,False,False,False,False,False,False,False,True
26,7.6,120000.0,2.6,1,60.5,1,0,85297.0,36,2441.0,0.244,0.711,2369.0,0,True,False,False,False,False,True,False,True,False,False,False
23,5.8,129649.0,2.5,1,52.2,2,1,50000.0,24,2678.0,0.248,0.386,2083.0,0,True,False,True,False,True,False,False,False,True,False,False
38,11.1,120000.0,0.9,0,29.7,0,4,261269.0,60,2651.0,0.265,2.177,4354.0,0,True,False,False,True,True,False,False,True,False,False,False
24,0.4,120000.0,10.7,0,33.3,1,0,64372.0,36,4268.0,0.427,0.536,1788.0,0,True,False,False,True,False,True,False,False,False,True,False
43,3.8,120000.0,1.0,6,38.3,2,1,84910.0,36,1558.0,0.156,0.708,2359.0,1,False,True,False,True,True,False,False,False,True,False,False
38,0.7,120000.0,14.9,0,68.7,1,0,114454.0,24,954.0,0.095,0.954,4769.0,0,True,False,False,False,True,False,False,False,False,False,True
61,2.1,120000.0,7.0,1,76.1,1,1,95621.0,36,3487.0,0.349,0.797,2656.0,1,True,False,False,False,True,False,False,False,False,False,True
33,6.5,120000.0,8.3,1,45.8,1,0,100764.0,60,3510.0,0.351,0.84,1679.0,0,True,False,False,True,False,False,False,False,True,False,False
59,0.8,120000.0,7.4,0,26.6,1,2,68183.0,36,4021.0,0.402,0.568,1894.0,0,True,False,False,False,True,False,False,False,False,False,True
26,6.8,120000.0,4.8,1,53.1,0,1,114666.0,60,4757.0,0.476,0.956,1911.0,0,False,True,False,False,True,False,False,False,False,False,False
49,28.3,120000.0,5.1,0,35.1,1,0,61321.0,60,1210.0,0.121,0.511,1022.0,0,True,False,True,False,False,False,False,False,False,False,False
35,7.8,120000.0,1.4,0,26.9,2,2,135547.0,36,4780.0,0.478,1.13,3765.0,0,False,True,True,False,True,False,False,False,True,False,False
63,2.3,120000.0,7.3,1,18.2,1,1,50000.0,48,2924.0,0.292,0.417,1042.0,0,True,False,True,False,True,False,False,False,False,True,False
30,11.5,120000.0,25.1,0,27.1,1,3,123951.0,48,1335.0,0.134,1.033,2582.0,0,False,True,False,True,True,False,False,False,False,False,False
34,4.3,120000.0,2.9,2,69.4,2,1,203111.0,24,3145.0,0.314,1.693,8463.0,0,True,False,True,False,True,False,False,False,False,False,False
48,1.7,120000.0,8.3,1,60.1,0,1,99788.0,36,3267.0,0.327,0.832,2772.0,0,False,True,True,False,True,False,False,False,True,False,False
21,1.7,120000.0,14.3,1,18.2,3,0,69617.0,24,2869.0,0.287,0.58,2901.0,0,False,False,False,False,False,False,True,False,False,False,False
34,2.8,120000.0,8.0,2,42.5,2,1,150324.0,36,3614.0,0.361,1.253,4176.0,0,False,True,True,False,True,False,False,False,False,False,False
37,0.4,120000.0,0.8,0,66.7,0,1,306470.0,48,3718.0,0.372,2.554,6385.0,0,False,True,False,False,True,False,False,True,False,False,False
53,1.3,120000.0,2.2,1,68.1,1,1,50000.0,36,5039.0,0.504,0.417,1389.0,1,False,False,False,True,True,False,False,False,False,False,True
54,3.8,120000.0,6.2,1,44.1,2,2,122685.0,36,1370.0,0.137,1.022,3408.0,0,True,False,False,False,False,True,True,False,False,False,False
54,9.5,120000.0,13.7,1,8.5,0,1,50000.0,60,3312.0,0.331,0.417,833.0,0,False,True,True,False,True,False,True,False,False,False,False
31,11.4,120000.0,4.9,0,60.3,1,1,85914.0,48,3332.0,0.333,0.716,1790.0,0,True,False,False,False,False,True,False,False,True,False,False
24,5.4,120000.0,1.9,2,6.8,0,1,65117.0,36,5241.0,0.524,0.543,1809.0,1,True,False,False,False,True,False,False,False,False,False,True
27,4.7,120000.0,5.5,1,75.3,0,0,50000.0,36,5162.0,0.516,0.417,1389.0,1,False,True,False,True,False,True,False,False,False,True,False
33,1.9,120000.0,7.0,0,3.9,0,1,73194.0,36,3839.0,0.384,0.61,2033.0,0,False,True,False,True,True,False,False,True,False,False,False
59,0.2,120000.0,3.1,1,13.9,2,0,345503.0,36,1694.0,0.169,2.879,9597.0,0,False,False,False,True,True,False,False,False,True,False,False
43,14.5,120000.0,1.7,1,31.1,1,0,89540.0,36,1753.0,0.175,0.746,2487.0,0,True,False,False,False,False,True,False,False,False,False,False
39,3.5,120000.0,2.8,1,57.5,0,1,55139.0,60,729.0,0.073,0.459,919.0,0,False,False,True,False,False,True,False,False,True,False,False
39,1.5,120000.0,13.9,0,18.9,1,0,50000.0,24,1073.0,0.107,0.417,2083.0,0,True,False,False,False,True,False,False,True,False,False,False
45,8.9,120000.0,8.7,1,12.1,3,2,133475.0,36,4431.0,0.443,1.112,3708.0,0,True,False,True,False,True,False,False,False,False,True,False
36,0.9,120000.0,0.9,2,36.7,2,1,61123.0,36,2244.0,0.224,0.509,1698.0,0,False,True,False,True,True,False,False,False,False,False,False
26,3.4,120000.0,2.9,4,50.1,0,1,106954.0,36,3517.0,0.352,0.891,2971.0,1,False,True,False,True,False,True,False,False,True,False,False
63,3.2,120000.0,6.1,1,41.4,1,0,77714.0,36,2196.0,0.22,0.648,2159.0,0,False,False,False,False,True,False,False,False,False,False,True
62,2.2,120000.0,9.4,1,62.1,0,2,82813.0,60,662.0,0.066,0.69,1380.0,0,False,True,False,False,True,False,False,False,False,False,False
37,3.6,120000.0,2.6,0,14.3,0,2,164775.0,36,1719.0,0.172,1.373,4577.0,0,True,False,True,False,False,True,False,False,False,True,False
23,3.1,120000.0,6.7,0,22.5,1,0,81352.0,48,2881.0,0.288,0.678,1695.0,0,True,False,True,False,True,False,True,False,False,False,False
32,2.0,120000.0,0.6,0,35.2,2,0,64357.0,36,1103.0,0.11,0.536,1788.0,0,False,True,False,False,False,True,False,False,False,False,True
63,2.3,120000.0,2.5,2,37.7,3,2,256427.0,36,5229.0,0.523,2.137,7123.0,1,False,True,True,False,False,True,True,False,False,False,False
62,2.0,120000.0,2.0,0,21.6,1,1,131591.0,24,839.0,0.084,1.097,5483.0,0,False,True,False,False,True,False,True,False,False,False,False
31,3.9,120000.0,3.5,0,63.8,0,1,97599.0,48,1302.0,0.13,0.813,2033.0,0,True,False,True,False,True,False,True,False,False,False,False
