age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal,default_probability,actual_default,risk_score,risk_band,recommended_action
47,6.3,120000.0,1.6,1,71.7,1,1,111485.0,36,1317.0,0.132,0.929,3097.0,0,True,False,False,True,True,False,False,False,False,True,False,0.5471,0,572,Very High Risk,Decline
25,1.9,120000.0,2.6,0,25.6,0,0,211977.0,12,4297.0,0.43,1.766,17665.0,0,True,False,True,False,True,False,False,False,True,False,False,0.3002,0,720,High Risk,Manual underwriter review
46,8.2,168735.0,3.6,0,43.8,1,1,275218.0,48,1608.0,0.114,1.631,5734.0,0,True,False,False,True,True,False,False,True,False,False,False,0.3218,0,707,High Risk,Manual underwriter review
43,2.8,120000.0,6.3,1,47.6,0,3,81905.0,48,3818.0,0.382,0.683,1706.0,0,True,False,False,False,True,False,True,False,False,False,False,0.6041,1,538,Very High Risk,Decline
31,5.3,120000.0,1.3,1,13.2,1,1,64803.0,12,3973.0,0.397,0.54,5400.0,0,False,True,True,False,False,True,False,False,True,False,False,0.4956,0,603,High Risk,Manual underwriter review
57,1.4,120000.0,4.3,0,50.6,0,5,115176.0,24,4463.0,0.446,0.96,4799.0,0,True,False,True,False,True,False,False,False,False,False,True,0.6572,0,506,Very High Risk,Decline
33,6.4,120000.0,1.6,2,25.0,2,1,214449.0,12,4554.0,0.455,1.787,17871.0,0,False,False,False,True,True,False,False,False,False,False,True,0.617,1,530,Very High Risk,Decline
60,1.8,120000.0,0.1,0,45.6,2,0,76764.0,60,847.0,0.085,0.64,1279.0,0,True,False,True,False,True,False,False,False,True,False,False,0.2871,1,728,Moderate Risk,Approve with conditions (higher rate / lower limit)
31,1.4,120000.0,7.5,0,15.8,2,1,74198.0,24,546.0,0.055,0.618,3092.0,0,False,True,False,True,True,False,False,False,False,True,False,0.1152,0,831,Low Risk,Approve
44,8.4,120000.0,13.7,1,43.0,1,0,117096.0,12,1608.0,0.161,0.976,9758.0,0,False,True,True,False,False,True,False,True,False,False,False,0.3121,0,713,High Risk,Manual underwriter review
49,11.0,120000.0,7.6,0,65.3,3,2,280934.0,24,4217.0,0.422,2.341,11706.0,0,False,False,True,False,True,False,False,False,True,False,False,0.6434,0,514,Very High Risk,Decline
54,7.5,120000.0,2.9,0,36.4,1,1,71606.0,48,4648.0,0.465,0.597,1492.0,0,False,True,False,True,False,True,False,True,False,False,False,0.4577,1,625,High Risk,Manual underwriter review
56,3.5,120000.0,4.2,1,38.5,3,0,60033.0,60,2232.0,0.22,0.5,1001.0,0,True,False,False,True,True,False,True,False,False,False,False,0.3557,1,687,High Risk,Manual underwriter review
38,2.3,120000.0,3.8,0,59.8,0,0,135373.0,36,831.0,0.083,1.128,3760.0,0,True,False,False,False,False,True,True,False,False,False,False,0.3004,0,720,High Risk,Manual underwriter review
35,3.9,120000.0,0.7,2,24.6,0,4,50000.0,36,1846.0,0.185,0.417,1389.0,0,False,True,True,False,False,False,False,False,False,True,False,0.6437,0,514,Very High Risk,Decline
58,2.5,120000.0,4.4,1,58.7,2,0,91689.0,60,3064.0,0.306,0.764,1528.0,0,True,False,False,True,True,False,False,True,False,False,False,0.5174,0,590,Very High Risk,Decline
30,0.9,120000.0,5.6,1,64.7,0,0,62759.0,60,2244.0,0.224,0.523,1046.0,0,True,False,False,False,True,False,False,True,False,False,False,0.5001,0,600,Very High Risk,Decline
29,1.2,120000.0,1.5,0,22.2,2,1,100559.0,48,2870.0,0.287,0.838,2095.0,0,True,False,False,True,True,False,False,True,False,False,False,0.264,0,742,Moderate Risk,Approve with conditions (higher rate / lower limit)
48,14.9,121234.0,0.4,1,5.0,2,0,66853.0,12,4100.0,0.406,0.551,5571.0,0,False,True,True,False,False,True,False,False,False,True,False,0.4253,0,645,High Risk,Manual underwriter review
34,0.9,120000.0,0.7,3,55.6,1,0,176827.0,36,4297.0,0.43,1.474,4912.0,1,True,False,False,False,True,False,False,True,False,False,False,0.8446,1,393,Very High Risk,Decline
56,1.4,120000.0,12.5,0,34.4,1,0,86875.0,36,2891.0,0.289,0.724,2413.0,0,False,True,False,False,True,False,False,True,False,False,False,0.2061,0,776,Moderate Risk,Approve with conditions (higher rate / lower limit)
59,3.0,120000.0,4.4,0,35.6,1,1,191610.0,24,3212.0,0.321,1.597,7984.0,0,True,False,False,False,True,False,False,True,False,False,False,0.3185,0,709,High Risk,Manual underwriter review
64,1.6,120000.0,6.1,1,44.2,1,4,50000.0,36,1527.0,0.153,0.417,1389.0,0,False,True,False,False,True,False,False,False,False,False,True,0.5354,1,579,Very High Risk,Decline
31,5.5,120000.0,2.2,0,62.6,0,1,50000.0,36,1890.0,0.189,0.417,1389.0,0,True,False,False,True,True,False,True,False,False,False,False,0.3653,0,681,High Risk,Manual underwriter review
22,4.7,120000.0,8.0,0,11.4,2,3,115074.0,48,1473.0,0.147,0.959,2397.0,0,True,False,False,False,True,False,False,False,True,False,False,0.2067,0,776,Moderate Risk,Approve with conditions (higher rate / lower limit)
64,0.1,120000.0,22.4,0,49.8,2,2,106638.0,60,2714.0,0.271,0.889,1777.0,0,True,False,True,False,False,True,False,False,False,False,False,0.2742,0,736,Moderate Risk,Approve with conditions (higher rate / lower limit)
29,2.6,120000.0,4.5,1,35.3,2,2,154564.0,12,4555.0,0.456,1.288,12880.0,0,True,False,True,False,False,True,False,False,True,False,False,0.6598,0,504,Very High Risk,Decline
29,8.6,120000.0,13.2,0,19.1,0,0,55243.0,36,3288.0,0.329,0.46,1535.0,0,True,False,True,False,True,False,False,True,False,False,False,0.1541,0,808,Moderate Risk,Approve with conditions (higher rate / lower limit)
22,4.3,120000.0,0.4,2,58.0,3,1,61495.0,24,3787.0,0.379,0.512,2562.0,0,False,True,False,False,False,True,False,False,False,False,False,0.8579,1,385,Very High Risk,Decline
58,1.5,120000.0,3.1,0,30.2,1,1,50000.0,60,4235.0,0.424,0.417,833.0,0,False,True,False,True,True,False,False,True,False,False,False,0.3428,0,694,High Risk,Manual underwriter review
57,7.1,120000.0,5.5,2,6.3,1,0,108534.0,12,5292.0,0.529,0.904,9044.0,1,True,False,False,False,True,False,False,True,False,False,False,0.4633,0,622,High Risk,Manual underwriter review
56,0.2,120000.0,14.5,3,27.6,3,2,106344.0,36,2567.0,0.257,0.886,2954.0,1,False,True,False,False,True,False,False,False,False,True,False,0.6037,0,538,Very High Risk,Decline
31,3.5,120000.0,4.6,0,53.0,0,0,59890.0,36,1347.0,0.135,0.499,1664.0,0,True,False,True,False,True,False,False,False,False,False,True,0.2827,0,730,Moderate Risk,Approve with conditions (higher rate / lower limit)
34,0.3,120000.0,0.3,1,28.3,0,1,162507.0,36,5298.0,0.53,1.354,4514.0,1,True,False,False,False,True,False,False,False,False,False,True,0.5826,0,550,Very High Risk,Decline
30,13.0,120000.0,0.1,0,96.9,3,1,117118.0,36,1806.0,0.181,0.976,3253.0,1,False,True,False,True,True,False,False,False,False,False,True,0.7062,1,476,Very High Risk,Decline
28,2.0,120000.0,3.5,1,43.9,1,3,289362.0,48,1595.0,0.16,2.411,6028.0,0,False,True,False,False,True,False,False,False,True,False,False,0.5584,0,565,Very High Risk,Decline
49,1.3,120000.0,4.8,0,65.1,2,1,270146.0,24,3198.0,0.32,2.251,11256.0,0,False,True,False,False,False,True,False,False,False,False,True,0.5871,0,548,Very High Risk,Decline
32,4.2,120000.0,1.2,0,59.5,1,2,202172.0,36,4641.0,0.464,1.685,5616.0,0,False,True,False,False,False,True,False,True,False,False,False,0.7127,1,472,Very High Risk,Decline
42,0.0,120000.0,6.8,1,20.9,1,1,96999.0,24,3254.0,0.325,0.808,4042.0,0,False,True,False,False,True,False,False,False,False,False,False,0.3602,0,684,High Risk,Manual underwriter review
49,5.1,120000.0,7.4,0,17.5,2,0,50000.0,24,4130.0,0.413,0.417,2083.0,0,False,True,True,False,False,False,False,False,False,False,False,0.278,0,733,Moderate Risk,Approve with conditions (higher rate / lower limit)
24,1.1,120000.0,3.3,1,21.5,0,0,61516.0,36,2223.0,0.222,0.513,1709.0,0,True,False,False,False,True,False,False,False,True,False,False,0.2887,0,727,Moderate Risk,Approve with conditions (higher rate / lower limit)
58,6.8,120000.0,23.2,2,40.4,0,1,129984.0,48,1649.0,0.165,1.083,2708.0,0,True,False,False,True,False,False,False,False,False,True,False,0.2535,0,748,Moderate Risk,Approve with conditions (higher rate / lower limit)
34,0.4,120000.0,1.3,0,50.0,0,1,248818.0,36,3185.0,0.318,2.073,6912.0,0,True,False,True,False,True,False,False,False,True,False,False,0.4513,0,629,High Risk,Manual underwriter review
27,3.5,120000.0,4.2,1,38.5,1,1,57458.0,36,853.0,0.085,0.479,1596.0,0,True,False,False,False,True,False,False,True,False,False,False,0.3451,0,693,High Risk,Manual underwriter review
21,3.4,120000.0,0.7,1,41.3,1,0,152316.0,36,4958.0,0.496,1.269,4231.0,0,True,False,False,False,True,False,False,False,False,False,False,0.624,0,526,Very High Risk,Decline
22,1.5,120000.0,16.3,0,41.1,2,0,202288.0,48,3978.0,0.398,1.686,4214.0,0,False,False,True,False,False,True,False,False,False,False,True,0.3225,0,706,High Risk,Manual underwriter review
36,0.8,120000.0,10.8,2,88.3,2,0,151594.0,48,2146.0,0.215,1.263,3158.0,1,True,False,False,True,True,False,False,False,False,True,False,0.689,0,487,Very High Risk,Decline
55,15.6,120000.0,0.0,1,32.8,0,2,54836.0,48,3298.0,0.33,0.457,1142.0,0,True,False,True,False,False,True,False,False,False,True,False,0.5751,0,555,Very High Risk,Decline
56,2.0,120000.0,3.9,2,49.0,2,0,111231.0,36,697.0,0.07,0.927,3090.0,0,False,True,False,False,True,False,False,True,False,False,False,0.5131,0,592,Very High Risk,Decline
41,3.9,120000.0,2.6,1,46.2,1,0,59998.0,48,4719.0,0.472,0.5,1250.0,0,False,True,True,False,True,False,False,False,False,False,False,0.6295,1,522,Very High Risk,Decline
61,13.5,120000.0,5.3,1,33.5,2,1,50000.0,36,2282.0,0.228,0.417,1389.0,0,True,False,False,False,False,True,False,False,False,True,False,0.4383,0,637,High Risk,Manual underwriter review
41,6.6,120000.0,6.8,0,11.8,1,0,64395.0,12,3865.0,0.386,0.537,5366.0,0,False,False,False,False,True,False,False,False,True,False,False,0.1992,0,780,Moderate Risk,Approve with conditions (higher rate / lower limit)
44,4.7,120000.0,6.5,1,8.0,2,1,106534.0,36,2976.0,0.298,0.888,2959.0,0,True,False,False,False,False,True,False,False,True,False,False,0.3339,0,700,High Risk,Manual underwriter review
43,6.2,120000.0,4.0,2,72.3,0,1,62090.0,24,1426.0,0.143,0.517,2587.0,0,True,False,True,False,True,False,False,False,False,True,False,0.6851,0,489,Very High Risk,Decline
61,1.1,120000.0,10.3,3,16.0,0,1,76353.0,12,4513.0,0.451,0.636,6363.0,1,True,False,False,True,False,True,False,False,False,False,True,0.5647,0,561,Very High Risk,Decline
58,18.0,120000.0,0.8,0,50.4,1,1,56205.0,60,4854.0,0.485,0.468,937.0,0,True,False,False,False,True,False,False,False,False,False,True,0.5889,0,547,Very High Risk,Decline
48,0.2,120000.0,12.7,1,57.0,4,0,72785.0,24,4493.0,0.449,0.607,3033.0,0,True,False,False,False,True,False,False,True,False,False,False,0.5963,0,542,Very High Risk,Decline
31,8.6,152089.0,0.2,1,29.0,0,2,91605.0,36,5066.0,0.4,0.602,2545.0,0,True,False,False,False,False,False,False,False,True,False,False,0.5837,0,550,Very High Risk,Decline
25,9.9,120000.0,2.0,0,78.4,1,0,57616.0,36,4365.0,0.436,0.48,1600.0,1,False,True,False,True,True,False,False,False,False,False,False,0.6341,0,520,Very High Risk,Decline
44,10.7,120000.0,20.2,3,58.5,1,0,50000.0,48,2151.0,0.215,0.417,1042.0,1,True,False,False,True,True,False,False,False,True,False,False,0.5269,0,584,Very High Risk,Decline
52,0.4,120000.0,8.8,1,39.3,1,0,62851.0,24,3979.0,0.398,0.524,2619.0,0,True,False,False,True,False,False,False,False,True,False,False,0.4098,0,654,High Risk,Manual underwriter review
53,1.6,120000.0,18.1,0,49.3,0,2,50000.0,36,4216.0,0.422,0.417,1389.0,0,True,False,False,True,False,False,False,True,False,False,False,0.3037,0,718,High Risk,Manual underwriter review
63,11.0,120000.0,5.0,2,30.1,1,0,178216.0,36,1249.0,0.125,1.485,4950.0,0,False,False,False,False,True,False,False,False,False,True,False,0.3722,0,677,High Risk,Manual underwriter review
56,4.5,120000.0,2.8,2,16.7,1,0,190028.0,48,1806.0,0.181,1.584,3959.0,0,False,False,True,False,False,False,False,False,False,False,True,0.3934,0,664,High Risk,Manual underwriter review
50,2.8,120000.0,4.2,1,40.6,2,1,125267.0,48,5401.0,0.54,1.044,2610.0,1,False,True,False,False,True,False,False,False,False,False,True,0.6753,0,495,Very High Risk,Decline
40,3.7,120000.0,9.6,1,6.8,3,0,179054.0,36,3804.0,0.38,1.492,4974.0,0,False,False,False,True,True,False,False,False,False,False,False,0.2395,0,756,Moderate Risk,Approve with conditions (higher rate / lower limit)
48,12.7,120000.0,1.3,1,36.6,0,0,112369.0,48,3014.0,0.301,0.936,2341.0,0,False,True,False,False,False,True,False,False,False,True,False,0.4904,0,606,High Risk,Manual underwriter review
44,4.3,120000.0,1.0,1,80.8,0,3,142650.0,36,4364.0,0.436,1.189,3962.0,1,True,False,False,False,False,True,False,False,True,False,False,0.8679,0,379,Very High Risk,Decline
29,0.2,136302.0,13.8,0,50.7,1,1,50391.0,24,3428.0,0.302,0.37,2100.0,0,True,False,True,False,True,False,False,True,False,False,False,0.3027,0,718,High Risk,Manual underwriter review
24,0.9,120000.0,0.8,1,79.8,5,1,83249.0,60,3547.0,0.355,0.694,1387.0,1,False,True,False,False,True,False,False,False,False,True,False,0.845,0,393,Very High Risk,Decline
55,5.0,120000.0,2.3,0,28.4,1,0,66495.0,24,3091.0,0.309,0.554,2771.0,0,False,True,False,True,True,False,False,False,True,False,False,0.256,0,746,Moderate Risk,Approve with conditions (higher rate / lower limit)
60,2.1,120000.0,5.4,0,39.2,1,0,234848.0,24,2900.0,0.29,1.957,9785.0,0,False,True,False,True,True,False,False,True,False,False,False,0.2498,0,750,Moderate Risk,Approve with conditions (higher rate / lower limit)
53,6.5,120000.0,20.3,2,35.4,0,2,165887.0,36,3721.0,0.372,1.382,4608.0,0,False,False,False,False,True,False,False,True,False,False,False,0.4463,0,632,High Risk,Manual underwriter review
57,4.9,120000.0,18.9,0,26.3,0,0,50000.0,24,3189.0,0.319,0.417,2083.0,0,False,True,False,True,False,False,False,False,False,False,True,0.125,0,825,Low Risk,Approve
33,3.1,120000.0,6.1,0,17.4,0,2,115768.0,24,4799.0,0.48,0.965,4824.0,0,False,True,False,False,True,False,False,True,False,False,False,0.3479,0,691,High Risk,Manual underwriter review
56,3.4,120000.0,16.3,2,57.6,0,1,50000.0,48,2280.0,0.228,0.417,1042.0,0,False,True,False,False,True,False,False,False,False,True,False,0.5075,0,595,Very High Risk,Decline
36,0.3,120766.0,0.0,0,19.7,2,2,57009.0,36,2566.0,0.255,0.472,1584.0,0,False,False,False,False,False,False,True,False,False,False,False,0.3226,0,706,High Risk,Manual underwriter review
29,5.4,120000.0,1.8,0,7.8,1,1,187539.0,24,4912.0,0.491,1.563,7814.0,0,False,True,False,False,False,False,False,False,False,True,False,0.3478,0,691,High Risk,Manual underwriter review
33,19.9,120000.0,1.7,2,28.5,1,1,119619.0,36,860.0,0.086,0.997,3323.0,0,False,True,True,False,True,False,False,False,False,True,False,0.4862,0,608,High Risk,Manual underwriter review
54,1.6,120000.0,0.2,1,58.9,0,1,337125.0,36,3751.0,0.375,2.809,9365.0,0,False,True,True,False,False,False,True,False,False,False,False,0.6882,1,487,Very High Risk,Decline
40,6.0,120000.0,0.1,1,61.2,1,1,50000.0,36,4525.0,0.452,0.417,1389.0,0,True,False,True,False,True,False,False,False,False,True,False,0.746,1,452,Very High Risk,Decline
52,7.5,120000.0,0.6,1,50.0,0,0,121570.0,36,4575.0,0.458,1.013,3377.0,0,True,False,True,False,True,False,False,False,False,False,False,0.6198,1,528,Very High Risk,Decline
50,6.0,120000.0,2.3,0,44.0,2,1,73573.0,48,1411.0,0.141,0.613,1533.0,0,False,True,False,True,True,False,False,False,False,False,False,0.2958,0,723,Moderate Risk,Approve with conditions (higher rate / lower limit)
36,18.9,120000.0,7.2,1,67.0,1,0,50000.0,36,5362.0,0.536,0.417,1389.0,1,True,False,True,False,True,False,False,False,True,False,False,0.734,0,460,Very High Risk,Decline
36,5.2,120000.0,4.1,1,20.1,0,0,82680.0,36,1683.0,0.168,0.689,2297.0,0,False,False,False,False,True,False,False,True,False,False,False,0.2331,0,760,Moderate Risk,Approve with conditions (higher rate / lower limit)
61,8.6,120000.0,8.2,1,22.6,1,2,112267.0,48,4913.0,0.491,0.936,2339.0,0,True,False,False,False,True,False,False,False,False,False,False,0.4831,1,610,High Risk,Manual underwriter review
64,3.0,120000.0,2.8,1,20.3,0,1,125648.0,36,4243.0,0.424,1.047,3490.0,0,True,False,False,False,False,False,True,False,False,False,False,0.4219,0,647,High Risk,Manual underwriter review
24,2.4,120000.0,0.4,3,39.1,1,1,249044.0,12,2089.0,0.209,2.075,20754.0,1,True,False,True,False,False,False,False,True,False,False,False,0.7118,1,473,Very High Risk,Decline
31,10.4,120000.0,20.7,1,71.7,1,1,74641.0,60,4916.0,0.492,0.622,1244.0,0,False,True,False,False,True,False,False,False,False,False,False,0.6306,0,522,Very High Risk,Decline
52,6.3,120000.0,7.9,0,23.9,3,3,104934.0,48,2017.0,0.202,0.874,2186.0,0,False,True,True,False,True,False,False,False,True,False,False,0.3219,0,707,High Risk,Manual underwriter review
55,8.8,120000.0,1.8,0,48.5,1,0,158629.0,24,3455.0,0.346,1.322,6610.0,0,False,True,False,False,True,False,True,False,False,False,False,0.4145,0,651,High Risk,Manual underwriter review
58,6.8,120000.0,3.9,1,63.3,0,1,73968.0,60,2635.0,0.264,0.616,1233.0,0,False,True,True,False,False,True,True,False,False,False,False,0.6257,0,525,Very High Risk,Decline
39,5.2,120000.0,6.4,1,42.4,3,0,50000.0,24,1430.0,0.143,0.417,2083.0,0,False,True,True,False,False,True,False,False,False,False,True,0.4525,0,628,High Risk,Manual underwriter review
53,17.2,120000.0,7.2,1,34.5,1,3,50000.0,12,4619.0,0.462,0.417,4167.0,0,False,True,False,False,True,False,False,False,True,False,False,0.6392,1,516,Very High Risk,Decline
45,2.2,120000.0,14.8,0,37.1,1,1,95354.0,36,580.0,0.058,0.795,2649.0,0,False,True,False,False,True,False,False,False,True,False,False,0.1496,0,810,Low Risk,Approve
57,9.9,129616.0,0.7,1,43.2,1,0,50000.0,60,5553.0,0.514,0.386,833.0,1,True,False,False,True,False,True,False,False,False,True,False,0.6039,1,538,Very High Risk,Decline
39,0.6,120000.0,0.3,1,12.5,1,0,205154.0,24,5322.0,0.532,1.71,8548.0,1,True,False,False,False,False,False,False,False,True,False,False,0.478,0,613,High Risk,Manual underwriter review
57,9.9,120000.0,4.4,1,38.1,1,4,58674.0,36,3222.0,0.322,0.489,1630.0,0,True,False,False,False,False,True,False,False,True,False,False,0.6595,0,504,Very High Risk,Decline
51,16.2,120000.0,23.7,0,25.8,2,1,172113.0,36,5034.0,0.503,1.434,4781.0,1,False,True,False,True,False,True,True,False,False,False,False,0.2143,0,771,Moderate Risk,Approve with conditions (higher rate / lower limit)
28,1.4,120000.0,28.6,1,21.0,1,0,98604.0,36,1317.0,0.132,0.822,2739.0,0,False,True,False,False,True,False,False,True,False,False,False,0.0933,0,844,Low Risk,Approve
52,3.0,120000.0,2.4,0,52.1,0,2,155676.0,12,4809.0,0.481,1.297,12973.0,0,False,True,True,False,True,False,False,False,False,True,False,0.5757,0,555,Very High Risk,Decline
22,1.5,120000.0,5.0,2,18.4,0,2,190679.0,36,2657.0,0.266,1.589,5297.0,0,False,True,False,False,True,False,False,True,False,False,False,0.5019,0,599,Very High Risk,Decline
57,1.0,120000.0,15.6,4,22.8,2,0,82717.0,36,1360.0,0.136,0.689,2298.0,1,True,False,True,False,True,False,True,False,False,False,False,0.4786,0,613,High Risk,Manual underwriter review
62,8.3,120000.0,2.2,0,59.4,2,1,63809.0,60,1415.0,0.142,0.532,1063.0,0,False,True,False,True,False,False,False,False,True,False,False,0.4106,0,654,High Risk,Manual underwriter review
38,1.2,120000.0,0.8,2,9.7,3,1,50000.0,36,3739.0,0.374,0.417,1389.0,0,True,False,False,True,True,False,False,False,False,True,False,0.5141,1,592,Very High Risk,Decline
41,4.7,120000.0,11.7,1,10.9,0,1,205803.0,48,4163.0,0.416,1.715,4288.0,0,False,True,False,False,True,False,False,False,False,True,False,0.2919,0,725,Moderate Risk,Approve with conditions (higher rate / lower limit)
62,2.4,120000.0,1.3,0,11.1,0,2,74498.0,48,5234.0,0.523,0.621,1552.0,1,False,True,False,False,True,False,False,False,True,False,False,0.3774,0,674,High Risk,Manual underwriter review
36,1.0,120000.0,8.6,0,19.6,1,1,123667.0,36,4800.0,0.48,1.031,3435.0,0,False,True,True,False,False,False,True,False,False,False,False,0.3261,0,704,High Risk,Manual underwriter review
61,7.2,120000.0,0.0,1,4.6,0,1,99473.0,24,1086.0,0.109,0.829,4145.0,0,True,False,False,False,True,False,True,False,False,False,False,0.189,0,787,Moderate Risk,Approve with conditions (higher rate / lower limit)
